,date,temperature
28112,2012-08-15,21.796666666666667
28113,2012-08-15,21.445
28114,2012-08-15,21.60333333333333
28115,2012-08-15,22.03833333333333
28116,2012-08-15,23.45833333333333
28117,2012-08-15,25.92833333333333
28118,2012-08-15,26.040000000000003
28119,2012-08-15,25.081666666666667
28120,2012-08-15,24.67
28121,2012-08-15,23.44833333333333
28122,2012-08-15,22.98333333333333
28123,2012-08-15,22.258333333333336
28124,2012-08-15,21.551666666666662
28125,2012-08-15,21.255
28126,2012-08-15,21.421666666666667
28127,2012-08-15,21.62333333333333
28128,2012-08-16,21.421666666666667
28129,2012-08-16,20.785
28130,2012-08-16,19.801666666666662
28131,2012-08-16,19.081666666666667
28132,2012-08-16,18.585
28133,2012-08-16,18.165
28134,2012-08-16,18.61833333333333
28135,2012-08-16,19.83
28136,2012-08-16,22.58666666666667
28137,2012-08-16,25.455
28138,2012-08-16,29.23
28139,2012-08-16,30.961666666666662
28140,2012-08-16,32.62166666666667
28141,2012-08-16,33.86333333333334
28142,2012-08-16,31.915000000000003
28143,2012-08-16,30.97
28144,2012-08-16,30.473333333333333
28145,2012-08-16,29.975
28146,2012-08-16,29.576666666666668
28147,2012-08-16,27.99
28148,2012-08-16,25.973333333333333
28149,2012-08-16,24.64333333333333
28150,2012-08-16,24.201666666666668
28151,2012-08-16,23.91333333333333
28848,2012-09-15,15.515
28849,2012-09-15,14.938333333333333
28850,2012-09-15,14.478333333333332
28851,2012-09-15,14.090000000000002
28852,2012-09-15,13.714999999999998
28853,2012-09-15,13.148333333333332
28854,2012-09-15,13.068333333333332
28855,2012-09-15,13.768333333333333
28856,2012-09-15,15.738333333333332
28857,2012-09-15,18.12666666666667
28858,2012-09-15,21.106666666666666
28859,2012-09-15,23.183333333333334
28860,2012-09-15,24.301666666666662
28861,2012-09-15,24.145
28862,2012-09-15,24.285
28863,2012-09-15,24.225
28864,2012-09-15,24.03333333333333
28865,2012-09-15,22.95833333333333
28866,2012-09-15,21.62
28867,2012-09-15,20.356666666666666
28868,2012-09-15,19.311666666666667
28869,2012-09-15,18.401666666666667
28870,2012-09-15,17.586666666666666
28871,2012-09-15,17.028333333333332
28872,2012-09-16,16.761666666666667
28873,2012-09-16,16.51
28874,2012-09-16,16.27166666666667
28875,2012-09-16,15.751666666666663
28876,2012-09-16,15.413333333333334
28877,2012-09-16,15.043333333333337
28878,2012-09-16,14.846666666666666
28879,2012-09-16,15.345
28880,2012-09-16,17.516666666666666
