,date,temperature
5184,2014-06-05,12.925
5185,2014-06-05,12.106666666666667
5186,2014-06-05,11.513333333333334
5187,2014-06-05,10.9
5188,2014-06-05,10.408333333333331
5189,2014-06-05,10.581666666666669
5190,2014-06-05,12.133333333333333
5191,2014-06-05,14.961666666666668
5192,2014-06-05,17.883333333333333
5193,2014-06-05,21.031666666666663
5194,2014-06-05,23.325
5195,2014-06-05,24.08
5196,2014-06-05,22.616666666666664
5197,2014-06-05,22.75
5198,2014-06-05,24.39333333333333
5199,2014-06-05,23.81833333333333
5200,2014-06-05,23.96
5201,2014-06-05,23.67833333333333
5202,2014-06-05,22.356666666666666
5203,2014-06-05,20.235
5204,2014-06-05,18.83
5205,2014-06-05,18.24333333333333
5206,2014-06-05,19.075
5207,2014-06-05,17.830000000000002
5232,2014-06-07,17.593333333333334
5233,2014-06-07,17.55
5234,2014-06-07,17.23333333333333
5235,2014-06-07,17.023333333333333
5236,2014-06-07,17.14
5237,2014-06-07,16.833333333333332
5238,2014-06-07,18.585
5239,2014-06-07,21.041666666666668
5240,2014-06-07,23.38
5241,2014-06-07,25.19666666666667
5242,2014-06-07,24.965
5243,2014-06-07,27.85
5244,2014-06-07,23.925
5245,2014-06-07,25.14
5246,2014-06-07,25.896666666666665
5247,2014-06-07,26.186666666666667
5248,2014-06-07,26.401666666666667
5249,2014-06-07,25.886666666666667
5250,2014-06-07,24.133333333333336
5251,2014-06-07,22.975
5252,2014-06-07,21.331666666666667
5253,2014-06-07,19.965
5254,2014-06-07,18.88833333333333
5255,2014-06-07,17.939999999999998
5520,2014-06-19,16.16333333333333
5521,2014-06-19,15.531666666666666
5522,2014-06-19,15.191666666666668
5523,2014-06-19,14.848333333333334
5524,2014-06-19,14.218333333333334
5525,2014-06-19,14.245
5526,2014-06-19,15.405
5527,2014-06-19,17.92833333333333
5528,2014-06-19,20.39
5529,2014-06-19,23.125
5530,2014-06-19,24.7
5531,2014-06-19,25.41333333333333
5532,2014-06-19,26.63
5533,2014-06-19,26.83833333333333
5534,2014-06-19,26.801666666666662
5535,2014-06-19,26.421666666666667
5536,2014-06-19,25.89
5537,2014-06-19,24.9
5538,2014-06-19,24.176666666666662
5539,2014-06-19,23.2
